,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Change / previous week
93,2004-04-12, 237.31 , -   , -   , 247.33 , 251.46 , -   ,271.41, 367.39 , 278.25 ,272.29,  , 313.45 , -   , -   , 282.89 , -   , -   , 239.25 , 249.91 , -   , 311.52 , -   , -   , -   , 247.95 , 238.18 , 289.80 , 270.99 ,277.34,-0.16%
94,2004-04-19, 236.58 , -   , -   , 248.63 , 251.08 , -   ,273.03, 367.46 , 279.40 ,271.38,  , 307.30 , -   , -   , 285.55 , -   , -   , 243.54 , 249.51 , -   , 312.12 , -   , -   , -   , 247.24 , 244.97 , 288.60 , 271.67 ,276.36,-0.35%
95,2004-04-26, 233.96 , -   , -   , 251.31 , 247.17 , -   ,275.32, 368.54 , 278.99 ,271.89,  , 309.63 , -   , -   , 281.95 , -   , -   , 231.87 , 249.54 , -   , 310.19 , -   , -   , -   , 249.50 , 246.36 , 287.74 , 271.41 ,276.17,-0.07%
96,2004-05-03, 243.37 , -   , 205.66 , 240.59 , 245.73 , -   ,272.31, 367.63 , 280.13 ,275.51,  , 314.04 , 121.23 , -   , 277.28 , 202.17 , 320.03 , 240.44 , 248.37 , 155.01 , 306.53 , -   , 222.86 , 196.69 , 265.49 , 244.37 , 288.41 , 271.50 ,271.32,-1.75%
97,2004-05-10, 241.71 , -   , 206.12 , 240.81 , 246.14 , -   ,272.8, 369.08 , 277.30 ,275.67,  , 313.92 , 125.51 , -   , 272.37 , 192.45 , 320.72 , 239.76 , 249.36 , 160.27 , 305.76 , -   , 222.05 , 195.49 , 267.47 , 243.90 , 289.29 , 274.63 ,271.39,+0.02%
98,2004-05-17, 241.05 , -   , 208.38 , 240.62 , 250.98 , 144.51 ,273.34, 366.78 , 275.71 ,274.57,  , 314.31 , 134.63 , -   , 286.89 , 189.82 , 320.16 , 237.13 , 251.58 , 164.68 , 304.38 , -   , 221.67 , 196.05 , 274.87 , 244.19 , 289.03 , 277.44 ,272.11,+0.26%
99,2004-05-24, 240.93 , -   , 209.74 , 240.10 , 255.06 , 134.88 ,275.44, 368.28 , 272.81 ,274.86,  , 315.53 , 120.07 , -   , 280.03 , 189.76 , 320.45 , 240.34 , 255.78 , 171.70 , 302.36 , -   , 220.07 , 196.78 , 263.98 , 244.23 , 292.00 , 289.97 ,273.42,+0.48%
100,2004-05-31, 240.89 , -   , 213.73 , 244.20 , 255.82 , -   ,277.77, 368.42 , 273.44 ,277.0,  , 318.96 , 132.11 , -   , 276.54 , 197.86 , 321.90 , 239.50 , 257.09 , 179.98 , 299.00 , -   , 220.55 , 196.99 , 272.42 , 245.11 , 295.85 , 292.93 ,276.03,+0.95%
101,2004-06-07, 239.47 , -   , 214.80 , 244.01 , 255.61 , 161.34 ,280.08, 366.37 , 270.69 ,278.66,  , 322.16 , 136.54 , -   , 292.84 , 200.32 , 322.17 , 232.30 , 257.80 , 191.95 , 292.78 , -   , 222.29 , 199.96 , 274.82 , 242.92 , 298.79 , 293.15 ,276.96,+0.34%
102,2004-06-14, 239.20 , -   , 213.18 , 243.42 , 255.33 , -   ,281.86, 373.00 , 271.51 ,279.45,  , 321.62 , 140.31 , -   , 291.06 , 203.72 , 322.87 , 238.39 , 258.10 , 198.69 , 291.02 , -   , 227.95 , 196.54 , 276.43 , 240.65 , 301.52 , 289.43 ,277.88,+0.33%
103,2004-06-21, 238.13 , -   , 213.43 , 252.19 , 255.06 , -   ,282.56, 367.83 , 270.89 ,278.75,  , 316.12 , 141.85 , -   , 272.06 , 204.40 , 322.28 , 236.10 , 257.25 , 200.48 , 285.11 , -   , 228.85 , 204.34 , 272.53 , 244.35 , 303.09 , 283.12 ,276.77,-0.40%
104,2004-06-28, 237.44 , -   , 215.73 , 254.73 , 254.27 , -   ,280.02, 364.45 , 268.33 ,278.05,  , 314.28 , 136.25 , -   , 276.38 , 217.38 , 321.72 , 234.49 , 258.31 , 198.89 , 284.06 , -   , 231.81 , 207.49 , 276.87 , 243.28 , 301.74 , 280.53 ,275.59,-0.42%
105,2004-07-05, 237.29 , -   , 215.98 , 252.86 , 254.98 , -   ,275.23, 367.69 , 268.98 ,277.64,  , 316.23 , 143.38 , -   , 276.43 , 220.73 , 321.38 , 237.72 , 258.75 , 196.09 , 283.23 , -   , 235.07 , 207.79 , 275.85 , 243.55 , 303.07 , 280.53 ,275.81,+0.08%
106,2004-07-12, 237.18 , -   , 220.72 , 252.78 , 255.55 , -   ,270.94, 365.70 , 264.44 ,278.22,  , 310.15 , 153.24 , -   , 276.46 , 227.59 , 321.48 , 247.38 , 258.77 , 186.74 , 277.23 , -   , 240.85 , 208.89 , 273.79 , 245.08 , 305.16 , 280.27 ,273.91,-0.69%
107,2004-07-19, 236.94 , -   , 223.10 , 254.23 , 257.50 , -   ,267.52, 365.95 , 266.79 ,277.98,  , 307.60 , 142.34 , -   , 277.62 , 226.84 , 321.77 , 233.69 , 261.00 , 184.22 , 271.69 , -   , 244.74 , 208.78 , 280.99 , 241.45 , 306.55 , 278.33 ,273.58,-0.12%
108,2004-07-26, 236.24 , -   , 220.23 , 255.62 , 260.09 , 176.62 ,263.78, 366.92 , 267.13 ,279.46,  , 306.19 , 145.88 , -   , 272.77 , 233.17 , 322.45 , 238.22 , 262.25 , 184.89 , 269.94 , -   , 245.72 , 208.37 , 276.73 , 241.59 , 308.59 , 278.38 ,273.66,+0.03%
109,2004-08-02, 235.80 , -   , 219.21 , 253.45 , 261.92 , -   ,262.59, 363.00 , 266.23 ,281.36,  , 307.44 , 139.82 , -   , 281.51 , 223.35 , 325.73 , 242.43 , 263.98 , 188.81 , 270.63 , -   , 245.10 , 209.37 , 281.56 , 242.64 , 308.58 , 278.71 ,274.56,+0.33%
110,2004-08-09, 236.47 , -   , 217.38 , 256.17 , 263.09 , 195.89 ,260.67, 354.49 , 265.55 ,282.02,  , 311.65 , 151.30 , -   , 281.51 , 228.53 , 324.69 , 243.73 , 266.63 , 185.52 , 271.16 , -   , 243.46 , 211.40 , 286.97 , 241.18 , 305.79 , 276.02 ,275.08,+0.19%
111,2004-08-16, 236.84 , -   , 217.36 , 255.75 , 263.44 , 156.46 ,259.18, 364.04 , 265.80 ,282.57,  , 317.13 , 142.97 , -   , 281.51 , 224.71 , 323.96 , 245.53 , 269.93 , 185.97 , 274.92 , -   , 244.69 , 207.45 , 285.34 , 239.13 , 301.75 , 273.79 ,275.89,+0.29%
112,2004-08-23, 236.75 , -   , 219.86 , 255.63 , 265.70 , 195.89 ,258.11, 368.32 , 267.50 ,282.9,  , 318.13 , 150.83 , -   , 281.51 , 229.11 , 324.34 , 238.70 , 271.54 , 188.81 , 277.58 , -   , 245.30 , 207.00 , 291.87 , 236.39 , 299.19 , 271.61 ,276.73,+0.31%
113,2004-08-30, 236.57 , -   , 217.56 , 277.38 , 268.52 , -   ,257.07, 371.88 , 265.13 ,283.23,  , 321.11 , 138.37 , -   , 278.86 , 227.87 , 324.10 , 246.69 , 272.79 , 189.33 , 270.50 , -   , 244.08 , 207.60 , 282.55 , 238.71 , 294.38 , 264.67 ,277.5,+0.28%
114,2004-09-06, 236.52 , -   , 217.79 , 276.98 , 274.36 , 179.55 ,255.02, 370.43 , 266.51 ,284.1,  , 319.68 , 134.87 , -   , 280.31 , 233.22 , 323.62 , 244.76 , 275.10 , 195.21 , 272.31 , -   , 245.81 , 207.28 , 282.19 , 231.90 , 289.65 , 259.27 ,277.71,+0.07%
115,2004-09-13, 236.81 , -   , 220.60 , 280.47 , 277.67 , 183.05 ,252.06, 367.67 , 267.58 ,284.56,  , 322.07 , 154.37 , -   , 272.12 , 237.56 , 323.43 , 254.90 , 277.67 , 193.31 , 272.69 , -   , 248.61 , 207.30 , 290.17 , 227.66 , 286.99 , 256.23 ,278.79,+0.39%
116,2004-09-20, 235.74 , -   , 221.59 , 280.72 , 278.07 , 173.15 ,248.98, 370.89 , 265.84 ,285.51,  , 320.98 , 147.62 , -   , 283.82 , 244.23 , 323.26 , 246.09 , 278.32 , 192.95 , 274.75 , -   , 248.81 , 210.68 , 286.97 , 220.69 , 282.32 , 251.71 ,277.61,-0.42%
117,2004-09-27, 235.28 , -   , 219.40 , 284.91 , 277.05 , 163.78 ,245.85, 368.41 , 263.83 ,285.51,  , 321.47 , 141.79 , -   , 289.26 , 240.42 , 322.90 , 253.61 , 278.62 , 192.23 , 274.54 , -   , 250.11 , 209.12 , 286.33 , 217.20 , 276.13 , 248.03 ,276.42,-0.43%
118,2004-10-04, 234.46 , -   , 222.30 , 279.48 , 274.85 , -   ,239.61, 367.12 , 264.71 ,286.01,  , 318.68 , 143.07 , 138.58 , 276.85 , -   , 322.48 , 249.50 , 278.80 , 193.84 , 274.31 , -   , 250.58 , 211.65 , 289.64 , 218.18 , 269.89 , 246.15 ,273.65,-1.00%
119,2004-10-11, 234.22 , -   , 222.10 , 287.53 , 274.22 , -   ,237.12, 367.78 , 262.60 ,287.53,  , 313.45 , 128.50 , 129.67 , 284.83 , 233.43 , 322.47 , 244.52 , 278.23 , 194.62 , 272.29 , -   , 251.39 , 211.67 , 289.57 , 214.37 , 267.76 , 246.93 ,271.84,-0.66%
120,2004-10-18, 235.60 , -   , 222.94 , 288.38 , 275.39 , 186.71 ,237.65, 372.05 , 267.46 ,287.89,  , 315.16 , 128.95 , 143.89 , 274.41 , 236.01 , 321.77 , 248.22 , 276.37 , 192.46 , 272.91 , -   , 252.59 , 212.68 , 285.76 , 214.57 , 268.27 , 246.49 ,273.0,+0.43%
121,2004-10-25, 235.43 , -   , 222.05 , 293.25 , 277.26 , 131.68 ,238.44, 364.87 , 270.04 ,288.06,  , 314.97 , 142.68 , 128.80 , 282.81 , 235.83 , 321.15 , 250.92 , 276.14 , 191.30 , 274.76 , -   , 252.21 , 210.69 , 280.04 , 214.41 , 266.23 , 245.58 ,273.25,+0.09%
122,2004-11-01, 235.95 , -   , 220.95 , 292.85 , 278.80 , 186.71 ,239.18, 369.65 , 269.92 ,288.68,  , 308.83 , 137.76 , -   , 282.81 , 230.36 , 321.03 , 254.91 , 277.44 , 190.33 , 272.44 , -   , 252.32 , 211.73 , 282.93 , 215.03 , 265.62 , 245.64 ,273.85,+0.22%
123,2004-11-08, 235.96 , -   , 224.46 , 288.69 , 278.58 , -   ,241.97, 371.20 , 276.31 ,289.41,  , 320.27 , 138.10 , 135.15 , 278.66 , 243.17 , 320.44 , 245.63 , 281.10 , 191.66 , 274.55 , -   , 253.72 , 213.85 , 287.11 , 215.39 , 263.26 , 245.43 ,276.02,+0.79%
124,2004-11-15, 234.74 , -   , 224.30 , 289.44 , 276.02 , -   ,242.96, 370.83 , 279.58 ,290.01,  , 319.46 , 130.82 , 132.63 , 282.41 , 244.29 , 320.11 , 246.97 , 283.41 , 196.37 , 274.15 , -   , 252.21 , 213.48 , 283.28 , 221.50 , 260.39 , 247.46 ,275.94,-0.03%
125,2004-11-22, 233.68 , -   , 225.35 , 289.65 , 271.78 , 186.85 ,239.73, 372.24 , 282.91 ,291.25,  , 320.72 , 126.54 , 140.09 , 282.45 , 230.75 , 319.86 , 247.11 , 283.14 , 198.12 , 275.75 , -   , 252.33 , 214.53 , 290.79 , 218.77 , 262.94 , 245.13 ,275.86,-0.03%
126,2004-11-29, 232.84 , -   , 225.97 , 292.21 , 270.93 , 186.71 ,237.07, 370.33 , 279.75 ,292.32,  , 321.25 , 131.88 , 165.99 , 282.73 , 224.28 , 320.17 , 248.98 , 279.10 , 200.44 , 274.70 , -   , 251.84 , 216.10 , 281.50 , 218.33 , 264.60 , 243.07 ,275.53,-0.12%
127,2004-12-06, 232.78 , -   , 227.11 , 280.55 , 272.38 , -   ,235.65, 370.92 , 279.75 ,293.27,  , 312.76 , 138.81 , 180.83 , 281.28 , 225.13 , 320.34 , 245.06 , 274.26 , 196.39 , 277.88 , -   , 251.22 , 215.79 , 281.22 , 218.49 , 265.21 , 242.51 ,273.97,-0.56%
128,2004-12-13, 232.69 , -   , 229.41 , 250.48 , 270.24 , 186.71 ,236.93, 372.08 , 283.23 ,296.0,  , 315.39 , 135.64 , 163.68 , 295.86 , 248.43 , 320.56 , 246.76 , 273.82 , 199.27 , 276.57 , -   , 249.36 , 216.45 , 283.42 , 216.16 , 265.87 , 244.76 ,274.16,+0.07%
129,2004-12-20, 232.94 , -   , 232.53 , 243.69 , 269.45 , 186.85 ,236.93, 369.46 , 283.16 ,297.49,  , 317.71 , 135.03 , 155.93 , 294.08 , 246.89 , 319.79 , 250.57 , 274.15 , 200.91 , 277.98 , -   , 250.06 , 220.00 , 293.74 , 221.65 , 264.12 , 242.33 ,274.64,+0.17%
130,2004-12-27, 233.32 , -   , 230.76 , 246.86 , 268.41 , 171.10 ,243.43, 370.74 , 280.65 ,298.72,  , 318.84 , 134.58 , -   , 286.19 , 242.76 , 318.63 , 254.86 , 275.10 , 204.46 , 280.84 , -   , 250.43 , 218.08 , 300.84 , 222.44 , 258.89 , 241.67 ,276.11,+0.54%
131,2005-01-03, 236.30 , -   , 233.46 , 258.98 , 283.07 , 176.94 ,259.93, 370.74 , 283.31 ,298.94,  , 319.06 , 152.71 , 162.32 , 295.90 , 246.81 , 319.14 , 246.44 , 287.45 , 205.75 , 282.00 , -   , 248.73 , 220.26 , 294.81 , 244.61 , 270.55 , 269.07 ,281.96,+2.12%
132,2005-01-10, 237.56 , -   , 233.61 , 260.93 , 294.11 , 199.81 ,271.72, 368.83 , 285.48 ,300.92,  , 319.40 , 145.08 , 168.53 , 291.35 , 233.68 , 319.85 , 258.12 , 289.92 , 207.87 , 294.16 , -   , 249.85 , 222.94 , 294.81 , 251.75 , 281.80 , 277.73 ,287.11,+1.83%
133,2005-01-17, 238.04 , -   , 234.77 , 262.56 , 293.05 , -   ,276.52, 364.18 , 287.39 ,302.12,  , 320.92 , 152.20 , 164.07 , 291.35 , 246.63 , 320.36 , 249.14 , 290.32 , 207.48 , 295.05 , -   , 252.53 , 223.26 , 294.82 , 252.33 , 284.23 , 281.32 ,288.44,+0.46%
134,2005-01-24, 237.95 , -   , 237.85 , 260.21 , 284.78 , 199.81 ,277.97, 366.17 , 288.22 ,302.75,  , 320.68 , 164.22 , 163.63 , 284.76 , 262.40 , 320.69 , 258.65 , 287.59 , 209.66 , 301.17 , -   , 253.21 , 227.29 , 297.72 , 251.13 , 285.32 , 283.61 ,287.61,-0.29%
135,2005-01-31, 238.43 , -   , 239.04 , 263.13 , 278.96 , 199.81 ,279.24, 368.24 , 287.75 ,304.38,  , 323.08 , 166.30 , 170.35 , 289.49 , 254.12 , 320.96 , 253.17 , 289.99 , 216.90 , 302.47 , -   , 254.42 , 231.93 , 286.82 , 255.25 , 286.92 , 287.79 ,287.88,+0.09%
136,2005-02-07, 240.09 , -   , 239.53 , 263.11 , 275.16 , -   ,281.78, 369.01 , 292.71 ,305.1,  , 325.65 , 167.42 , 173.30 , 293.84 , 265.02 , 321.55 , 259.12 , 291.46 , 219.21 , 304.30 , -   , 255.57 , 230.81 , 289.70 , 253.07 , 288.67 , 292.15 ,289.34,+0.51%
137,2005-02-14, 243.97 , -   , 242.55 , 263.77 , 275.34 , -   ,283.49, 368.30 , 292.77 ,305.84,  , 327.61 , 171.80 , 184.19 , 293.84 , 264.73 , 321.09 , 261.28 , 295.52 , 222.08 , 306.90 , -   , 255.11 , 233.28 , 284.54 , 257.93 , 287.64 , 293.04 ,290.44,+0.38%
138,2005-02-21, 248.50 , -   , 244.01 , 262.82 , 276.83 , -   ,285.72, 366.80 , 293.97 ,307.03,  , 329.16 , 175.41 , 180.29 , 294.64 , 240.34 , 320.71 , 272.19 , 298.27 , 224.88 , 306.99 , -   , 255.19 , 235.63 , 287.04 , 256.17 , 287.36 , 295.53 ,291.74,+0.45%
139,2005-02-28, 250.04 , -   , 246.90 , 267.71 , 289.68 , -   ,286.32, 368.31 , 294.65 ,309.75,  , 331.81 , 181.48 , 187.33 , 295.97 , 227.93 , 320.94 , 266.03 , 301.71 , 229.34 , 310.45 , -   , 256.64 , 237.99 , 290.26 , 251.47 , 287.32 , 296.92 ,295.35,+1.23%
140,2005-03-07, 251.09 , -   , 248.44 , 285.44 , 322.07 , -   ,285.88, 369.81 , 295.19 ,311.51,  , 332.45 , 174.54 , 195.88 , 292.00 , 244.73 , 317.18 , 271.09 , 303.66 , 225.65 , 308.52 , -   , 260.67 , 232.85 , 287.41 , 257.37 , 284.34 , 288.68 ,301.38,+2.04%
141,2005-03-14, 251.84 , -   , 249.95 , 283.88 , 320.39 , 212.78 ,285.31, 370.18 , 296.66 ,312.99,  , 332.39 , 180.01 , 201.34 , 297.01 , 244.17 , 319.81 , 272.18 , 304.70 , 221.90 , 308.25 , -   , 261.74 , 243.21 , 291.97 , 257.40 , 282.50 , 285.16 ,301.14,-0.08%
142,2005-03-21, 252.78 , -   , 246.34 , 280.94 , 319.19 , -   ,285.82, 365.10 , 299.11 ,313.71,  , 332.72 , 174.81 , 214.51 , 298.14 , 237.87 , 320.35 , 274.44 , 304.53 , 218.56 , 306.95 , -   , 261.73 , 234.89 , 290.45 , 257.09 , 282.65 , 285.84 ,301.34,+0.07%
143,2005-03-28, 253.92 , -   , 247.80 , 295.02 , 321.54 , -   ,286.67, 364.19 , 298.74 ,312.83,  , 330.34 , 184.93 , 216.46 , 300.63 , 232.90 , 321.15 , 276.18 , 305.02 , 218.46 , 307.58 , -   , 261.27 , 240.39 , 284.00 , 256.02 , 284.19 , 286.44 ,301.71,+0.12%
144,2005-04-04, 254.78 , -   , 246.82 , 296.70 , 322.25 , 208.74 ,287.88, 369.42 , 299.89 ,310.85,  , 330.85 , 181.54 , 207.55 , 307.52 , 254.32 , 323.05 , 277.68 , 306.41 , 220.71 , 308.13 , -   , 261.03 , 238.62 , 289.69 , 258.83 , 285.45 , 287.95 ,302.25,+0.18%
145,2005-04-11, 255.43 , -   , 247.88 , 295.59 , 319.34 , -   ,288.28, 369.18 , 298.88 ,309.87,  , 329.39 , 179.05 , 201.61 , 297.52 , 258.04 , 323.21 , 269.44 , 306.19 , 218.92 , 305.18 , -   , 260.90 , 237.46 , 292.15 , 258.62 , 288.09 , 288.82 ,301.47,-0.26%
146,2005-04-18, 255.62 , -   , 247.60 , 300.79 , 315.57 , -   ,288.27, 368.41 , 297.92 ,307.83,  , 330.61 , 181.57 , 205.35 , 297.94 , 254.54 , 325.16 , 271.33 , 305.74 , 215.98 , 301.51 , -   , 261.32 , 234.03 , 296.73 , 261.55 , 290.36 , 289.46 ,301.05,-0.14%
147,2005-04-25, 255.56 , -   , 248.03 , 303.36 , 311.04 , -   ,287.88, 364.76 , 293.83 ,308.17,  , 327.49 , 178.12 , 210.84 , 308.09 , 255.53 , 327.91 , 264.03 , 301.85 , 213.29 , 298.09 , -   , 260.01 , 234.60 , 293.93 , 262.60 , 294.37 , 285.43 ,299.21,-0.61%
148,2005-05-02, 255.65 , -   , 248.33 , 300.12 , 309.35 , -   ,286.84, 365.74 , 295.62 ,308.4,  , 332.43 , 169.53 , 217.07 , 303.71 , 258.54 , 328.10 , 264.80 , 301.46 , 216.58 , 298.09 , -   , 261.82 , 238.86 , 289.00 , 261.96 , 294.33 , 281.41 ,299.21,+0.00%
149,2005-05-09, 256.40 , -   , 250.40 , 300.25 , 310.15 , -   ,287.25, 371.71 , 295.22 ,308.87,  , 329.77 , 173.10 , 208.68 , 301.90 , 262.69 , 328.05 , 267.65 , 299.97 , 210.74 , 298.61 , -   , 262.58 , 239.43 , 292.08 , 260.85 , 293.70 , 282.74 ,298.69,-0.18%
150,2005-05-16, 257.12 , -   , 248.15 , 300.24 , 309.66 , -   ,287.74, 370.59 , 291.84 ,310.71,  , 327.98 , 175.57 , 213.53 , 298.15 , 260.73 , 328.05 , 273.11 , 299.89 , 220.50 , 297.50 , -   , 263.01 , 240.88 , 291.18 , 259.20 , 292.01 , 282.81 ,298.4,-0.10%
151,2005-05-23, 257.95 , -   , 247.86 , 299.04 , 307.75 , -   ,287.97, 369.22 , 291.20 ,311.87,  , 327.98 , 166.10 , 219.10 , 302.86 , -   , 328.05 , 271.07 , 301.44 , 214.65 , 295.63 , -   , 263.92 , 241.00 , 289.87 , 259.53 , 290.77 , 283.36 ,297.92,-0.16%
152,2005-05-30, 258.72 , -   , 246.89 , 297.21 , 303.91 , 189.47 ,287.35, 368.18 , 290.54 ,312.28,  , 329.51 , 166.78 , 222.23 , 297.88 , 251.32 , 328.05 , 276.65 , 302.05 , 219.92 , 294.56 , -   , 263.75 , 242.49 , 289.64 , 260.82 , 294.97 , 287.58 ,297.81,-0.04%
153,2005-06-06, 260.37 , -   , 251.08 , 298.62 , 296.28 , 197.02 ,286.22, 368.58 , 288.28 ,311.66,  , 328.74 , 172.59 , 223.16 , 309.26 , 265.00 , 335.49 , 276.39 , 298.54 , 223.29 , 294.81 , -   , 264.90 , 245.74 , 291.87 , 263.18 , 297.44 , 288.88 ,296.56,-0.42%
154,2005-06-13, 260.57 , -   , 251.71 , 291.45 , 288.20 , 189.47 ,284.9, 372.69 , 290.05 ,310.33,  , 330.42 , 158.92 , 230.11 , 301.25 , 264.51 , 335.49 , 266.78 , 293.15 , 223.60 , 292.29 , -   , 265.08 , 243.07 , 292.28 , 261.27 , 300.57 , 288.54 ,295.33,-0.41%
155,2005-06-20, 259.78 , -   , 255.05 , 283.40 , 286.58 , -   ,283.83, 371.18 , 288.26 ,308.3,  , 330.42 , 151.98 , 212.92 , 297.94 , 258.42 , 335.49 , 264.86 , 289.68 , 223.79 , 292.48 , -   , 265.09 , 250.24 , 296.42 , 260.78 , 301.01 , 286.62 ,294.3,-0.35%
156,2005-06-27, 260.16 , -   , 259.29 , 282.52 , 286.93 , -   ,279.54, 370.27 , 288.45 ,305.63,  , 329.86 , 175.68 , 181.31 , 293.17 , -   , 341.30 , 272.64 , 288.59 , 235.71 , 290.94 , -   , 269.42 , 248.07 , 297.69 , 256.58 , 298.57 , 282.09 ,293.68,-0.21%
157,2005-07-04, 260.16 , -   , 255.26 , 283.80 , 284.82 , -   ,273.4, 372.20 , 287.61 ,304.44,  , 324.55 , 169.17 , 199.43 , 289.28 , 259.34 , 341.95 , 265.17 , 285.75 , 223.49 , 290.95 , -   , 267.73 , 247.02 , 300.39 , 257.19 , 290.37 , 277.52 ,290.25,-1.17%
158,2005-07-11, 260.16 , -   , 257.64 , 275.90 , 284.90 , 202.31 ,264.45, 370.57 , 285.69 ,302.62,  , 325.28 , 170.01 , 190.79 , 289.28 , 249.02 , 344.75 , 262.73 , 285.80 , 219.60 , 290.66 , -   , 282.26 , 245.77 , 296.27 , 256.17 , 281.76 , 260.74 ,287.53,-0.94%
159,2005-07-18, 260.16 , -   , 259.09 , 275.51 , 285.79 , 202.31 ,256.86, 371.01 , 288.72 ,302.98,  , 326.68 , 173.93 , 195.67 , 305.17 , 264.16 , 344.75 , 267.98 , 287.48 , 217.42 , 287.17 , -   , 279.07 , 244.87 , 301.76 , 258.09 , 276.36 , 252.41 ,287.29,-0.09%
160,2005-07-25, 260.68 , -   , 258.73 , 275.25 , 288.06 , -   ,250.38, 374.96 , 288.43 ,303.96,  , 326.25 , 164.09 , 195.14 , 297.20 , 275.18 , 344.75 , 267.66 , 287.97 , 218.76 , 287.52 , -   , 281.46 , 244.21 , 294.75 , 257.73 , 272.89 , 248.38 ,286.88,-0.14%
161,2005-08-01, 260.82 , -   , 257.20 , 276.34 , 290.09 , 202.31 ,245.49, 373.36 , 290.89 ,304.8,  , 329.12 , 167.02 , 193.15 , 285.00 , 274.54 , 344.75 , 268.59 , 286.89 , 227.17 , 285.66 , -   , 281.29 , 248.10 , 306.27 , 259.62 , 271.11 , 243.65 ,287.83,+0.33%
162,2005-08-08, 261.47 , -   , 258.85 , 284.57 , 290.26 , -   ,242.73, 373.69 , 290.97 ,304.79,  , 326.46 , 166.19 , 198.61 , 296.51 , 257.26 , 344.75 , 266.33 , 291.37 , 228.77 , 287.08 , -   , 281.87 , 248.48 , 300.63 , 259.81 , 270.53 , 243.68 ,287.58,-0.09%
163,2005-08-15, 261.39 , -   , 260.31 , 281.73 , 288.52 , 202.31 ,241.16, 368.71 , 289.90 ,305.66,  , 326.53 , 166.50 , 227.62 , 290.90 , 267.69 , 344.76 , 267.84 , 293.01 , 218.94 , 286.75 , -   , 283.18 , 248.28 , 300.54 , 258.09 , 272.23 , 247.59 ,287.01,-0.20%
164,2005-08-22, 261.62 , -   , 260.28 , 274.92 , 287.52 , -   ,242.46, 372.61 , 292.69 ,305.01,  , 325.93 , 158.86 , 190.85 , 298.55 , 273.64 , 344.75 , 269.11 , 296.13 , 221.97 , 287.68 , -   , 281.39 , 244.92 , 309.53 , 257.36 , 270.25 , 247.63 ,286.94,-0.02%
165,2005-08-29, 261.47 , -   , 260.75 , 296.08 , 287.53 , 202.31 ,242.15, 374.77 , 295.07 ,303.7,  , 326.40 , 137.62 , 188.86 , 301.83 , 258.78 , 344.75 , 264.77 , 295.57 , 228.64 , 290.55 , -   , 281.33 , 245.40 , 306.12 , 258.63 , 267.28 , 246.98 ,287.34,+0.14%
166,2005-09-05, 259.73 , -   , 263.71 , 294.69 , 287.06 , -   ,241.94, 372.69 , 295.63 ,301.78,  , 322.92 , 164.80 , 190.88 , 297.82 , 272.83 , 344.75 , 270.34 , 295.48 , 228.20 , 295.14 , -   , 283.57 , 249.00 , 312.04 , 259.02 , 268.95 , 248.29 ,287.09,-0.09%
167,2005-09-12, 258.79 , -   , 261.44 , 287.83 , 283.44 , 195.89 ,240.55, 369.56 , 297.80 ,298.94,  , 322.29 , 184.78 , 192.33 , 289.35 , -   , 344.75 , 268.55 , 291.10 , 232.34 , 295.79 , -   , 283.44 , 249.74 , 300.20 , 259.75 , 269.97 , 248.63 ,285.84,-0.44%
168,2005-09-19, 258.18 , -   , 258.38 , 287.19 , 278.04 , -   ,238.02, 374.38 , 298.80 ,295.06,  , 325.70 , 138.72 , 201.59 , 300.19 , 262.36 , 344.75 , 273.53 , 288.61 , 229.11 , 297.81 , -   , 284.06 , 245.12 , 303.30 , 252.01 , 269.31 , 245.11 ,284.69,-0.40%
169,2005-09-26, 258.12 , -   , 255.58 , 287.27 , 276.54 , 195.68 ,234.63, 368.54 , 298.95 ,292.64,  , 325.79 , 171.61 , 191.47 , 297.54 , 258.87 , 344.75 , 264.94 , 285.45 , 223.88 , 300.16 , -   , 284.24 , 244.35 , 297.91 , 256.34 , 264.72 , 240.48 ,282.88,-0.63%
170,2005-10-03, 258.25 , -   , 255.64 , 284.49 , 277.59 , 195.89 ,232.36, 367.23 , 299.75 ,291.76,  , 332.05 , 164.76 , 203.43 , 295.83 , 256.60 , 344.75 , 263.42 , 286.78 , 222.98 , 300.17 , -   , 282.02 , 242.65 , 298.82 , 252.05 , 260.57 , 237.66 ,283.59,+0.25%
171,2005-10-10, 258.11 , -   , 252.14 , 286.74 , 281.56 , -   ,234.63, 371.40 , 299.63 ,292.6,  , 328.59 , 152.26 , 204.22 , 296.54 , 260.53 , 344.75 , 265.50 , 289.01 , 224.08 , 301.37 , -   , 283.42 , 237.67 , 303.60 , 249.63 , 258.63 , 235.82 ,284.03,+0.16%
172,2005-10-17, 258.44 , -   , 247.19 , 287.63 , 284.18 , 188.84 ,243.25, 371.34 , 301.34 ,293.77,  , 328.59 , 148.42 , 204.52 , 293.25 , -   , 344.75 , 266.85 , 291.84 , 224.59 , 301.76 , -   , 279.62 , 243.23 , 300.51 , 248.32 , 261.47 , 237.74 ,285.7,+0.59%
