,Date,Year,Month,Week,Country,Price
25539,2011-05-23,2011,5,21,SE,360.9698
25540,2011-05-30,2011,5,22,SE,353.3876
25541,2011-06-06,2011,6,23,SE,345.173
25542,2011-06-13,2011,6,24,SE,347.1668
25543,2011-06-20,2011,6,25,SE,343.0904
25544,2011-06-27,2011,6,26,SE,342.4142
25545,2011-07-04,2011,7,27,SE,348.5892
25546,2011-07-11,2011,7,28,SE,339.7527
25547,2011-07-18,2011,7,29,SE,341.2292
25548,2011-07-25,2011,7,30,SE,343.6349
25549,2011-08-01,2011,8,31,SE,343.7629
25550,2011-08-08,2011,8,32,SE,342.8663
25551,2011-08-15,2011,8,33,SE,337.5872
25552,2011-08-22,2011,8,34,SE,340.7731
25553,2011-08-29,2011,8,35,SE,344.6489
25554,2011-09-05,2011,9,36,SE,343.3197
25555,2011-09-12,2011,9,37,SE,342.6908
25556,2011-09-19,2011,9,38,SE,328.5541
25557,2011-09-26,2011,9,39,SE,330.6791
25558,2011-10-03,2011,10,40,SE,336.6967
25559,2011-10-10,2011,10,41,SE,330.825
25560,2011-10-17,2011,10,42,SE,332.3744
25561,2011-10-24,2011,10,43,SE,327.4679
25562,2011-10-31,2011,10,44,SE,327.3397
25563,2011-11-07,2011,11,45,SE,335.0003
25564,2011-11-14,2011,11,46,SE,327.9213
25565,2011-11-21,2011,11,47,SE,317.691
25566,2011-11-28,2011,11,48,SE,324.5579
25567,2011-12-05,2011,12,49,SE,332.7039
25568,2011-12-12,2011,12,50,SE,329.4122
25569,2011-12-19,2011,12,51,SE,339.8882
25570,2011-12-26,2011,12,52,SE,354.6815
25571,2012-01-02,2012,1,1,SE,365.174
25572,2012-01-09,2012,1,2,SE,369.5342
25573,2012-01-16,2012,1,3,SE,374.3659
25574,2012-01-23,2012,1,4,SE,384.3027
25575,2012-01-30,2012,1,5,SE,388.0228
25576,2012-02-06,2012,2,6,SE,391.5704
25577,2012-02-13,2012,2,7,SE,391.3817
25578,2012-02-20,2012,2,8,SE,391.6132
25579,2012-02-27,2012,2,9,SE,396.0175
25580,2012-03-05,2012,3,10,SE,389.3539
25581,2012-03-12,2012,3,11,SE,389.3033
25582,2012-03-19,2012,3,12,SE,386.4427
25583,2012-03-26,2012,3,13,SE,395.1908
25584,2012-04-02,2012,4,14,SE,396.3492
25585,2012-04-09,2012,4,15,SE,383.6379
25586,2012-04-16,2012,4,16,SE,386.4393
25587,2012-04-23,2012,4,17,SE,382.9128
25588,2012-04-30,2012,4,18,SE,379.869
25589,2012-05-07,2012,5,19,SE,375.5857
25590,2012-05-14,2012,5,20,SE,378.6733
25591,2012-05-21,2012,5,21,SE,371.7681
25592,2012-05-28,2012,5,22,SE,375.8049
25593,2012-06-04,2012,6,23,SE,371.885
25594,2012-06-11,2012,6,24,SE,365.7407
25595,2012-06-18,2012,6,25,SE,369.7461
25596,2012-06-25,2012,6,26,SE,374.1796
25597,2012-07-02,2012,7,27,SE,386.9777
25598,2012-07-09,2012,7,28,SE,390.4687
25599,2012-07-16,2012,7,29,SE,391.9457
25600,2012-07-23,2012,7,30,SE,397.6914
25601,2012-07-30,2012,7,31,SE,402.7769
25602,2012-08-06,2012,8,32,SE,409.1308
25603,2012-08-13,2012,8,33,SE,410.6481
25604,2012-08-20,2012,8,34,SE,414.6153
25605,2012-08-27,2012,8,35,SE,407.2028
25606,2012-09-03,2012,9,36,SE,393.0059
25607,2012-09-10,2012,9,37,SE,394.2895
25608,2012-09-17,2012,9,38,SE,384.8611
25609,2012-09-24,2012,9,39,SE,400.08
25610,2012-10-01,2012,10,40,SE,376.2005
25611,2012-10-08,2012,10,41,SE,391.4967
25612,2012-10-15,2012,10,42,SE,374.969
25613,2012-10-22,2012,10,43,SE,384.3044
25614,2012-10-29,2012,10,44,SE,370.265
25615,2012-11-05,2012,11,45,SE,370.2456
25616,2012-11-12,2012,11,46,SE,387.8188
25617,2012-11-19,2012,11,47,SE,365.038
25618,2012-11-26,2012,11,48,SE,374.0639
25619,2012-12-03,2012,12,49,SE,389.433
25620,2012-12-10,2012,12,50,SE,384.9828
25621,2012-12-17,2012,12,51,SE,390.1013
25622,2012-12-24,2012,12,52,SE,429.8413
25623,2012-12-31,2012,12,1,SE,414.0248
25624,2013-01-07,2013,1,2,SE,400.1867
25625,2013-01-14,2013,1,3,SE,406.8744
25626,2013-01-21,2013,1,4,SE,412.0634
25627,2013-01-28,2013,1,5,SE,414.7866
25628,2013-02-04,2013,2,6,SE,424.0537
25629,2013-02-11,2013,2,7,SE,420.6751
25630,2013-02-18,2013,2,8,SE,426.3687
25631,2013-02-25,2013,2,9,SE,428.4209
25632,2013-03-04,2013,3,10,SE,452.9056
25633,2013-03-11,2013,3,11,SE,426.928
25634,2013-03-18,2013,3,12,SE,420.8949
25635,2013-03-25,2013,3,13,SE,421.6002
25636,2013-04-01,2013,4,14,SE,418.6819
25637,2013-04-08,2013,4,15,SE,432.2439
25638,2013-04-15,2013,4,16,SE,421.0731
25639,2013-04-22,2013,4,17,SE,414.2447
25640,2013-04-29,2013,4,18,SE,394.8775
25641,2013-05-06,2013,5,19,SE,410.2117
25642,2013-05-13,2013,5,20,SE,406.1657
25643,2013-05-20,2013,5,21,SE,409.1851
25644,2013-05-27,2013,5,22,SE,399.774
25645,2013-06-03,2013,6,23,SE,425.0028
25646,2013-06-10,2013,6,24,SE,405.1902
25647,2013-06-17,2013,6,25,SE,408.6825
25648,2013-06-24,2013,6,26,SE,397.7952
25649,2013-07-01,2013,7,27,SE,399.1807
25650,2013-07-08,2013,7,28,SE,400.8714
25651,2013-07-15,2013,7,29,SE,404.5621
25652,2013-07-22,2013,7,30,SE,415.1509
25653,2013-07-29,2013,7,31,SE,405.1129
25654,2013-08-05,2013,8,32,SE,397.695
25655,2013-08-12,2013,8,33,SE,395.0992
25656,2013-08-19,2013,8,34,SE,404.9024
25657,2013-08-26,2013,8,35,SE,388.3753
25658,2013-09-02,2013,9,36,SE,406.3484
25659,2013-09-09,2013,9,37,SE,397.3529
25660,2013-09-16,2013,9,38,SE,402.4003
25661,2013-09-23,2013,9,39,SE,400.6494
25662,2013-09-30,2013,9,40,SE,397.7629
25663,2013-10-07,2013,10,41,SE,393.7223
25664,2013-10-14,2013,10,42,SE,375.3359
25665,2013-10-21,2013,10,43,SE,404.3633
25666,2013-10-28,2013,10,44,SE,368.1034
25667,2013-11-04,2013,11,45,SE,380.3088
25668,2013-11-11,2013,11,46,SE,374.4992
25669,2013-11-18,2013,11,47,SE,361.9982
25670,2013-11-25,2013,11,48,SE,370.4548
25671,2013-12-02,2013,12,49,SE,368.5982
25672,2013-12-09,2013,12,50,SE,375.7824
25673,2013-12-16,2013,12,51,SE,359.6289
25674,2013-12-23,2013,12,52,SE,358.6267
25675,2013-12-30,2013,12,1,SE,362.7703
25676,2014-01-06,2014,1,2,SE,352.9153
25677,2014-01-13,2014,1,3,SE,381.4472
25678,2014-01-20,2014,1,4,SE,371.242
25679,2014-01-27,2014,1,5,SE,376.9243
25680,2014-02-03,2014,2,6,SE,376.7299
25681,2014-02-10,2014,2,7,SE,387.903
25682,2014-02-17,2014,2,8,SE,368.0967
25683,2014-02-24,2014,2,9,SE,383.5735
25684,2014-03-03,2014,3,10,SE,385.3196
25685,2014-03-10,2014,3,11,SE,379.8538
25686,2014-03-17,2014,3,12,SE,370.8413
25687,2014-03-24,2014,3,13,SE,364.1829
25688,2014-03-31,2014,3,14,SE,355.1034
25689,2014-04-07,2014,4,15,SE,367.6398
25690,2014-04-14,2014,4,16,SE,357.849
25691,2014-04-21,2014,4,17,SE,364.3223
25692,2014-04-28,2014,4,18,SE,350.8869
25693,2014-05-05,2014,5,19,SE,356.7045
25694,2014-05-12,2014,5,20,SE,350.4065
25695,2014-05-19,2014,5,21,SE,365.9428
25696,2014-05-26,2014,5,22,SE,351.9377
25697,2014-06-02,2014,6,23,SE,355.2933
25698,2014-06-09,2014,6,24,SE,352.5714
25699,2014-06-16,2014,6,25,SE,360.802
25700,2014-06-23,2014,6,26,SE,344.7705
25701,2014-06-30,2014,6,27,SE,350.6002
25702,2014-07-07,2014,7,28,SE,344.3604
25703,2014-07-14,2014,7,29,SE,349.7194
25704,2014-07-21,2014,7,30,SE,373.3565
25705,2014-07-28,2014,7,31,SE,380.6016
25706,2014-08-04,2014,8,32,SE,381.0282
25707,2014-08-11,2014,8,33,SE,400.3832
25708,2014-08-18,2014,8,34,SE,405.4433
25709,2014-08-25,2014,8,35,SE,401.3851
25710,2014-09-01,2014,9,36,SE,396.4155
25711,2014-09-08,2014,9,37,SE,377.9165
25712,2014-09-15,2014,9,38,SE,395.3558
25713,2014-09-22,2014,9,39,SE,388.5359
25714,2014-09-29,2014,9,40,SE,399.6288
25715,2014-10-06,2014,10,41,SE,385.2862
25716,2014-10-13,2014,10,42,SE,389.1037
25717,2014-10-20,2014,10,43,SE,379.4939
25718,2014-10-27,2014,10,44,SE,393.8936
25719,2014-11-03,2014,11,45,SE,386.5164
25720,2014-11-10,2014,11,46,SE,388.1324
25721,2014-11-17,2014,11,47,SE,389.9871
25722,2014-11-24,2014,11,48,SE,391.7514
25723,2014-12-01,2014,12,49,SE,392.5585
25724,2014-12-08,2014,12,50,SE,397.572
25725,2014-12-15,2014,12,51,SE,390.356
25726,2014-12-22,2014,12,52,SE,392.4532
25727,2014-12-29,2014,12,1,SE,381.3864
25728,2015-01-05,2015,1,2,SE,394.9211
25729,2015-01-12,2015,1,3,SE,388.3778
25730,2015-01-19,2015,1,4,SE,394.9507
25731,2015-01-26,2015,1,5,SE,396.535
25732,2015-02-02,2015,2,6,SE,398.2966
25733,2015-02-09,2015,2,7,SE,390.2179
25734,2015-02-16,2015,2,8,SE,389.7377
25735,2015-02-23,2015,2,9,SE,388.0049
25736,2015-03-02,2015,3,10,SE,398.7445
25737,2015-03-09,2015,3,11,SE,399.094
25738,2015-03-16,2015,3,12,SE,398.228
25739,2015-03-23,2015,3,13,SE,398.6898
25740,2015-03-30,2015,3,14,SE,383.9222
25741,2015-04-06,2015,4,15,SE,393.9003
25742,2015-04-13,2015,4,16,SE,390.9219
25743,2015-04-20,2015,4,17,SE,387.657
25744,2015-04-27,2015,4,18,SE,387.1683
25745,2015-05-04,2015,5,19,SE,392.1896
25746,2015-05-11,2015,5,20,SE,383.1359
25747,2015-05-18,2015,5,21,SE,390.1779
25748,2015-05-25,2015,5,22,SE,390.4956
25749,2015-06-01,2015,6,23,SE,390.3403
25750,2015-06-08,2015,6,24,SE,394.0475
25751,2015-06-15,2015,6,25,SE,388.8511
25752,2015-06-22,2015,6,26,SE,388.1185
25753,2015-06-29,2015,6,27,SE,379.4306
25754,2015-07-06,2015,7,28,SE,387.4866
25755,2015-07-13,2015,7,29,SE,373.8285
25756,2015-07-20,2015,7,30,SE,381.266
25757,2015-07-27,2015,7,31,SE,376.4364
25758,2015-08-03,2015,8,32,SE,380.549
25759,2015-08-10,2015,8,33,SE,378.5618
25760,2015-08-17,2015,8,34,SE,381.1761
25761,2015-08-24,2015,8,35,SE,376.959
25762,2015-08-31,2015,8,36,SE,383.736
25763,2015-09-07,2015,9,37,SE,376.4048
25764,2015-09-14,2015,9,38,SE,358.6278
25765,2015-09-21,2015,9,39,SE,371.7474
25766,2015-09-28,2015,9,40,SE,371.8395
25767,2015-10-05,2015,10,41,SE,372.3611
25768,2015-10-12,2015,10,42,SE,375.9084
25769,2015-10-19,2015,10,43,SE,373.0636
25770,2015-10-26,2015,10,44,SE,372.9371
25771,2015-11-02,2015,11,45,SE,376.2374
25772,2015-11-09,2015,11,46,SE,379.0495
25773,2015-11-16,2015,11,47,SE,373.0013
25774,2015-11-23,2015,11,48,SE,372.4664
25775,2015-11-30,2015,11,49,SE,372.2985
25776,2015-12-07,2015,12,50,SE,374.5204
25777,2015-12-14,2015,12,51,SE,378.1686
25778,2015-12-21,2015,12,52,SE,369.1133
25779,2015-12-28,2015,12,53,SE,374.7331
25780,2016-01-04,2016,1,1,SE,379.9321
25781,2016-01-11,2016,1,2,SE,383.2996
25782,2016-01-18,2016,1,3,SE,379.8886
25783,2016-01-25,2016,1,4,SE,377.0134
25784,2016-02-01,2016,2,5,SE,378.1281
25785,2016-02-08,2016,2,6,SE,375.2864
25786,2016-02-15,2016,2,7,SE,378.0212
25787,2016-02-22,2016,2,8,SE,371.3636
25788,2016-02-29,2016,2,9,SE,382.6751
25789,2016-03-07,2016,3,10,SE,369.7843
25790,2016-03-14,2016,3,11,SE,386.2538
25791,2016-03-21,2016,3,12,SE,388.4154
25792,2016-03-28,2016,3,13,SE,385.8487
25793,2016-04-04,2016,4,14,SE,360.7962
25794,2016-04-11,2016,4,15,SE,371.8791
25795,2016-04-18,2016,4,16,SE,379.9429
25796,2016-04-25,2016,4,17,SE,375.5888
25797,2016-05-02,2016,5,18,SE,381.6711
25798,2016-05-09,2016,5,19,SE,360.2763
25799,2016-05-16,2016,5,20,SE,380.68
25800,2016-05-23,2016,5,21,SE,374.6017
25801,2016-05-30,2016,5,22,SE,382.3113
25802,2016-06-06,2016,6,23,SE,379.2
25803,2016-06-13,2016,6,24,SE,375.0175
25804,2016-06-20,2016,6,25,SE,373.3635
25805,2016-06-27,2016,6,26,SE,383.3473
25806,2016-07-04,2016,7,27,SE,376.5544
25807,2016-07-11,2016,7,28,SE,376.9909
25808,2016-07-18,2016,7,29,SE,377.4303
25809,2016-07-25,2016,7,30,SE,368.5253
25810,2016-08-01,2016,8,31,SE,377.6689
25811,2016-08-08,2016,8,32,SE,378.063
25812,2016-08-15,2016,8,33,SE,374.8064
25813,2016-08-22,2016,8,34,SE,373.5965
25814,2016-08-29,2016,8,35,SE,371.4424
25815,2016-09-05,2016,9,36,SE,374.2302
25816,2016-09-12,2016,9,37,SE,371.8882
25817,2016-09-19,2016,9,38,SE,370.9391
25818,2016-09-26,2016,9,39,SE,375.7794
25819,2016-10-03,2016,10,40,SE,374.0525
25820,2016-10-10,2016,10,41,SE,375.7061
25821,2016-10-17,2016,10,42,SE,376.7685
25822,2016-10-24,2016,10,43,SE,370.497
25823,2016-10-31,2016,10,44,SE,376.174
25824,2016-11-07,2016,11,45,SE,372.7954
25825,2016-11-14,2016,11,46,SE,374.8
25826,2016-11-21,2016,11,47,SE,373.5089
25827,2016-11-28,2016,11,48,SE,375.0057
25828,2016-12-05,2016,12,49,SE,379.3681
25829,2016-12-12,2016,12,50,SE,377.088
25830,2016-12-19,2016,12,51,SE,378.1655
25831,2016-12-26,2016,12,52,SE,382.5162
25832,2017-01-02,2017,1,1,SE,377.7052
25833,2017-01-09,2017,1,2,SE,382.0357
25834,2017-01-16,2017,1,3,SE,381.9826
25835,2017-01-23,2017,1,4,SE,381.9957
25836,2017-01-30,2017,1,5,SE,389.867
25837,2017-02-06,2017,2,6,SE,382.2234
25838,2017-02-13,2017,2,7,SE,382.2066
25839,2017-02-20,2017,2,8,SE,387.2489
25840,2017-02-27,2017,2,9,SE,386.1984
25841,2017-03-06,2017,3,10,SE,382.6853
25842,2017-03-13,2017,3,11,SE,384.8759
25843,2017-03-20,2017,3,12,SE,382.2827
25844,2017-03-27,2017,3,13,SE,386.664
25845,2017-04-03,2017,4,14,SE,383.4299
25846,2017-04-10,2017,4,15,SE,386.6302
25847,2017-04-17,2017,4,16,SE,383.4299
25848,2017-04-24,2017,4,17,SE,379.663
25849,2017-05-01,2017,5,18,SE,383.4035
25850,2017-05-08,2017,5,19,SE,386.2579
25851,2017-05-15,2017,5,20,SE,385.7738
25852,2017-05-22,2017,5,21,SE,383.4494
25853,2017-05-29,2017,5,22,SE,384.5716
25854,2017-06-05,2017,6,23,SE,384.3285
25855,2017-06-12,2017,6,24,SE,384.7533
25856,2017-06-19,2017,6,25,SE,379.242
25857,2017-06-26,2017,6,26,SE,383.3384
25858,2017-07-03,2017,7,27,SE,383.3746
25859,2017-07-10,2017,7,28,SE,387.4124
25860,2017-07-17,2017,7,29,SE,390.3777
25861,2017-07-24,2017,7,30,SE,395.5732
25862,2017-07-31,2017,7,31,SE,384.7187
25863,2017-08-07,2017,8,32,SE,383.1777
25864,2017-08-14,2017,8,33,SE,383.1999
25865,2017-08-21,2017,8,34,SE,388.3004
25866,2017-08-28,2017,8,35,SE,391.9429
25867,2017-09-04,2017,9,36,SE,384.969
25868,2017-09-11,2017,9,37,SE,378.6002
25869,2017-09-18,2017,9,38,SE,385.9567
25870,2017-09-25,2017,9,39,SE,384.7817
25871,2017-10-02,2017,10,40,SE,385.6427
25872,2017-10-09,2017,10,41,SE,391.2362
25873,2017-10-16,2017,10,42,SE,384.9495
25874,2017-10-23,2017,10,43,SE,389.5003
25875,2017-10-30,2017,10,44,SE,386.8075
25876,2017-11-06,2017,11,45,SE,390.0125
25877,2017-11-13,2017,11,46,SE,390.4558
25878,2017-11-20,2017,11,47,SE,392.9352
25879,2017-11-27,2017,11,48,SE,393.6137
25880,2017-12-04,2017,12,49,SE,394.9936
25881,2017-12-11,2017,12,50,SE,392.4099
25882,2017-12-18,2017,12,51,SE,390.962
25883,2017-12-25,2017,12,52,SE,395.3623
25884,2018-01-01,2018,1,1,SE,396.921
25885,2018-01-08,2018,1,2,SE,395.1544
25886,2018-01-15,2018,1,3,SE,390.6897
25887,2018-01-22,2018,1,4,SE,389.6331
25888,2018-01-29,2018,1,5,SE,394.9256
25889,2018-02-05,2018,2,6,SE,396.6353
25890,2018-02-12,2018,2,7,SE,396.7757
25891,2018-02-19,2018,2,8,SE,394.7382
25892,2018-02-26,2018,2,9,SE,394.51
25893,2018-03-05,2018,3,10,SE,397.8156
25894,2018-03-12,2018,3,11,SE,397.8788
25895,2018-03-19,2018,3,12,SE,401.2582
25896,2018-03-26,2018,3,13,SE,395.5395
25897,2018-04-02,2018,4,14,SE,395.6964
25898,2018-04-09,2018,4,15,SE,395.0896
25899,2018-04-16,2018,4,16,SE,398.0866
25900,2018-04-23,2018,4,17,SE,393.8753
25901,2018-04-30,2018,4,18,SE,391.917
25902,2018-05-07,2018,5,19,SE,394.0961
25903,2018-05-14,2018,5,20,SE,394.718
25904,2018-05-21,2018,5,21,SE,397.6898
25905,2018-05-28,2018,5,22,SE,395.4489
25906,2018-06-04,2018,6,23,SE,395.7544
25907,2018-06-11,2018,6,24,SE,387.862
25908,2018-06-18,2018,6,25,SE,394.1338
25909,2018-06-25,2018,6,26,SE,395.9546
25910,2018-07-02,2018,7,27,SE,386.3642
25911,2018-07-09,2018,7,28,SE,394.2442
25912,2018-07-16,2018,7,29,SE,391.2679
25913,2018-07-23,2018,7,30,SE,402.0864
25914,2018-07-30,2018,7,31,SE,395.8003
25915,2018-08-06,2018,8,32,SE,393.1318
25916,2018-08-13,2018,8,33,SE,394.8453
25917,2018-08-20,2018,8,34,SE,399.8468
25918,2018-08-27,2018,8,35,SE,398.7893
25919,2018-09-03,2018,9,36,SE,399.1501
25920,2018-09-10,2018,9,37,SE,393.4362
25921,2018-09-17,2018,9,38,SE,392.026
25922,2018-09-24,2018,9,39,SE,393.022
25923,2018-10-01,2018,10,40,SE,394.8719
25924,2018-10-08,2018,10,41,SE,389.9267
25925,2018-10-15,2018,10,42,SE,396.6566
25926,2018-10-22,2018,10,43,SE,387.1908
25927,2018-10-29,2018,10,44,SE,393.1832
25928,2018-11-05,2018,11,45,SE,392.6708
25929,2018-11-12,2018,11,46,SE,391.6443
25930,2018-11-19,2018,11,47,SE,397.5339
25931,2018-11-26,2018,11,48,SE,396.0998
25932,2018-12-03,2018,12,49,SE,392.6234
25933,2018-12-10,2018,12,50,SE,396.9871
25934,2018-12-17,2018,12,51,SE,390.9294
25935,2018-12-24,2018,12,52,SE,403.5981
25936,2018-12-31,2018,12,1,SE,394.7785
25937,2019-01-07,2019,1,2,SE,398.0106
25938,2019-01-14,2019,1,3,SE,393.891
25939,2019-01-21,2019,1,4,SE,398.1014
25940,2019-01-28,2019,1,5,SE,396.2451
25941,2019-02-04,2019,2,6,SE,396.3204
25942,2019-02-11,2019,2,7,SE,401.8188
25943,2019-02-18,2019,2,8,SE,395.514
25944,2019-02-25,2019,2,9,SE,395.0061
25945,2019-03-04,2019,3,10,SE,388.1266
25946,2019-03-11,2019,3,11,SE,395.8642
25947,2019-03-18,2019,3,12,SE,399.5679
25948,2019-03-25,2019,3,13,SE,394.6786
25949,2019-04-01,2019,4,14,SE,392.8636
25950,2019-04-08,2019,4,15,SE,393.051
25951,2019-04-15,2019,4,16,SE,391.7373
25952,2019-04-22,2019,4,17,SE,391.5786
25953,2019-04-29,2019,4,18,SE,391.0458
25954,2019-05-06,2019,5,19,SE,393.8033
25955,2019-05-13,2019,5,20,SE,395.7484
25956,2019-05-20,2019,5,21,SE,391.7738
25957,2019-05-27,2019,5,22,SE,393.9332
25958,2019-06-03,2019,6,23,SE,394.6608
25959,2019-06-10,2019,6,24,SE,389.8398
25960,2019-06-17,2019,6,25,SE,388.0297
25961,2019-06-24,2019,6,26,SE,395.9039
25962,2019-07-01,2019,7,27,SE,396.938
25963,2019-07-08,2019,7,28,SE,397.9545
25964,2019-07-15,2019,7,29,SE,395.5202
25965,2019-07-22,2019,7,30,SE,395.7931
25966,2019-07-29,2019,7,31,SE,396.0288
25967,2019-08-05,2019,8,32,SE,396.7234
25968,2019-08-12,2019,8,33,SE,393.1585
25969,2019-08-19,2019,8,34,SE,395.6105
25970,2019-08-26,2019,8,35,SE,390.4745
25971,2019-09-02,2019,9,36,SE,397.0298
25972,2019-09-09,2019,9,37,SE,394.1158
25973,2019-09-16,2019,9,38,SE,389.5251
25974,2019-09-23,2019,9,39,SE,388.0038
25975,2019-09-30,2019,9,40,SE,390.5097
25976,2019-10-07,2019,10,41,SE,381.2219
25977,2019-10-14,2019,10,42,SE,371.9648
25978,2019-10-21,2019,10,43,SE,362.4174
25979,2019-10-28,2019,10,44,SE,374.045
25980,2019-11-04,2019,11,45,SE,372.6688
25981,2019-11-11,2019,11,46,SE,372.1147
25982,2019-11-18,2019,11,47,SE,371.2214
25983,2019-11-25,2019,11,48,SE,375.5887
25984,2019-12-02,2019,12,49,SE,367.8808
25985,2019-12-09,2019,12,50,SE,375.5024
25986,2019-12-16,2019,12,51,SE,372.3526
25987,2019-12-23,2019,12,52,SE,370.4738
25988,2019-12-30,2019,12,1,SE,372.9758
25989,2020-01-06,2020,1,2,SE,371.3841
25990,2020-01-13,2020,1,3,SE,374.3073
25991,2020-01-20,2020,1,4,SE,372.5157
25992,2020-01-27,2020,1,5,SE,376.6861
25993,2020-02-03,2020,2,6,SE,373.6807
25994,2020-02-10,2020,2,7,SE,369.2868
25995,2020-02-17,2020,2,8,SE,375.4724
25996,2020-02-24,2020,2,9,SE,371.3514
25997,2020-03-02,2020,3,10,SE,373.7339
25998,2020-03-09,2020,3,11,SE,372.3922
25999,2020-03-16,2020,3,12,SE,376.7612
26000,2020-03-23,2020,3,13,SE,375.4771
26001,2020-03-30,2020,3,14,SE,371.223
26002,2020-04-06,2020,4,15,SE,372.0691
26003,2020-04-13,2020,4,16,SE,372.0079
26004,2020-04-20,2020,4,17,SE,370.146
26005,2020-04-27,2020,4,18,SE,370.7976
26006,2020-05-04,2020,5,19,SE,371.1334
26007,2020-05-11,2020,5,20,SE,371.5903
26008,2020-05-18,2020,5,21,SE,374.6416
26009,2020-05-25,2020,5,22,SE,374.6099
26010,2020-06-01,2020,6,23,SE,373.1866
26011,2020-06-08,2020,6,24,SE,373.6956
26012,2020-06-15,2020,6,25,SE,371.5475
26013,2020-06-22,2020,6,26,SE,372.1543
26014,2020-06-29,2020,6,27,SE,373.5629
26015,2020-07-06,2020,7,28,SE,370.5216
26016,2020-07-13,2020,7,29,SE,371.7817
26017,2020-07-20,2020,7,30,SE,372.6163
26018,2020-07-27,2020,7,31,SE,370.171
26019,2020-08-03,2020,8,32,SE,368.2434
26020,2020-08-10,2020,8,33,SE,369.0864
26021,2020-08-17,2020,8,34,SE,369.6784
26022,2020-08-24,2020,8,35,SE,370.9118
26023,2020-08-31,2020,8,36,SE,371.5123
26024,2020-09-07,2020,9,37,SE,365.7808
26025,2020-09-14,2020,9,38,SE,369.5506
26026,2020-09-21,2020,9,39,SE,371.2632
26027,2020-09-28,2020,9,40,SE,368.6044
26028,2020-10-05,2020,10,41,SE,367.6224
26029,2020-10-12,2020,10,42,SE,368.1032
26030,2020-10-19,2020,10,43,SE,366.8766
26031,2020-10-26,2020,10,44,SE,361.982
26032,2020-11-02,2020,11,45,SE,361.6333
26033,2020-11-09,2020,11,46,SE,369.8134
26034,2020-11-16,2020,11,47,SE,368.1022
26035,2020-11-23,2020,11,48,SE,366.6832
26036,2020-11-30,2020,11,49,SE,365.884
26037,2020-12-07,2020,12,50,SE,364.9253
26038,2020-12-14,2020,12,51,SE,363.9565
26039,2020-12-21,2020,12,52,SE,366.4962
26040,2020-12-28,2020,12,53,SE,365.265
26041,2021-01-04,2021,1,1,SE,372.356
26042,2021-01-11,2021,1,2,SE,367.7059
26043,2021-01-18,2021,1,3,SE,357.8955
26044,2021-01-25,2021,1,4,SE,366.7345
26045,2021-02-01,2021,2,5,SE,364.9892
26046,2021-02-08,2021,2,6,SE,369.5093
26047,2021-02-15,2021,2,7,SE,370.3631
26048,2021-02-22,2021,2,8,SE,373.5818
26049,2021-03-01,2021,3,9,SE,369.7477
26050,2021-03-08,2021,3,10,SE,365.8792
26051,2021-03-15,2021,3,11,SE,369.6073
26052,2021-03-22,2021,3,12,SE,370.7063
26053,2021-03-29,2021,3,13,SE,371.2689
26054,2021-04-05,2021,4,14,SE,370.5699
26055,2021-04-12,2021,4,15,SE,366.452
26056,2021-04-19,2021,4,16,SE,369.5982
26057,2021-04-26,2021,4,17,SE,372.2719
26058,2021-05-03,2021,5,18,SE,366.9766
26059,2021-05-10,2021,5,19,SE,366.1
26060,2021-05-17,2021,5,20,SE,367.4286
26061,2021-05-24,2021,5,21,SE,369.8285
26062,2021-05-31,2021,5,22,SE,366.1323
26063,2021-06-07,2021,6,23,SE,367.4728
26064,2021-06-14,2021,6,24,SE,368.4008
26065,2021-06-21,2021,6,25,SE,369.4928
26066,2021-06-28,2021,6,26,SE,369.4218
26067,2021-07-05,2021,7,27,SE,372.6584
26068,2021-07-12,2021,7,28,SE,371.5753
26069,2021-07-19,2021,7,29,SE,368.8148
26070,2021-07-26,2021,7,30,SE,370.9782
26071,2021-08-02,2021,8,31,SE,369.4107
26072,2021-08-09,2021,8,32,SE,367.7475
26073,2021-08-16,2021,8,33,SE,370.9711
26074,2021-08-23,2021,8,34,SE,372.2769
26075,2021-08-30,2021,8,35,SE,368.6712
26076,2021-09-06,2021,9,36,SE,369.5771
26077,2021-09-13,2021,9,37,SE,370.7169
26078,2002-07-01,2002,7,27,GB,275.5905
26079,2002-07-08,2002,7,28,GB,276.7934
26080,2002-07-15,2002,7,29,GB,275.2529
26081,2002-07-22,2002,7,30,GB,277.8622
26082,2002-07-29,2002,7,31,GB,279.9824
26083,2002-08-05,2002,8,32,GB,278.0736
26084,2002-08-12,2002,8,33,GB,273.619
26085,2002-08-19,2002,8,34,GB,272.9629
26086,2002-08-26,2002,8,35,GB,274.1307
26087,2002-09-02,2002,9,36,GB,275.9683
26088,2002-09-09,2002,9,37,GB,277.5774
26089,2002-09-16,2002,9,38,GB,274.249
26090,2002-09-23,2002,9,39,GB,272.6319
26091,2002-09-30,2002,9,40,GB,271.5948
26092,2002-10-07,2002,10,41,GB,270.2767
26093,2002-10-14,2002,10,42,GB,269.2844
26094,2002-10-21,2002,10,43,GB,269.0307
26095,2002-10-28,2002,10,44,GB,267.8838
26096,2002-11-04,2002,11,45,GB,267.5134
26097,2002-11-11,2002,11,46,GB,270.2656
26098,2002-11-18,2002,11,47,GB,270.6912
26099,2002-11-25,2002,11,48,GB,271.2637
