,Date,Country,Price,Year,Month,Week
22317,2007-04-23,SI,288.13,2007,4,17
22318,2007-04-30,SI,290.03,2007,4,18
22319,2007-05-07,SI,283.75,2007,5,19
22320,2007-05-14,SI,280.79,2007,5,20
22321,2007-05-21,SI,277.63,2007,5,21
22322,2007-05-28,SI,274.13,2007,5,22
22323,2007-06-04,SI,274.47,2007,6,23
22324,2007-06-11,SI,274.52,2007,6,24
22325,2007-06-18,SI,277.76,2007,6,25
22326,2007-06-25,SI,278.18,2007,6,26
22327,2007-07-02,SI,279.28,2007,7,27
22328,2007-07-09,SI,280.74,2007,7,28
22329,2007-07-16,SI,280.24,2007,7,29
22330,2007-07-23,SI,280.07,2007,7,30
22331,2007-07-30,SI,274.73,2007,7,31
22332,2007-08-06,SI,275.88,2007,8,32
22333,2007-08-13,SI,276.85,2007,8,33
22334,2007-08-20,SI,277.82,2007,8,34
22335,2007-08-27,SI,281.72,2007,8,35
22336,2007-09-03,SI,284.6,2007,9,36
22337,2007-09-10,SI,285.23,2007,9,37
22338,2007-09-17,SI,288.17,2007,9,38
22339,2007-09-24,SI,290.78,2007,9,39
22340,2007-10-01,SI,292.47,2007,10,40
22341,2007-10-08,SI,294.2,2007,10,41
22342,2007-10-15,SI,294.71,2007,10,42
22343,2007-10-22,SI,292.98,2007,10,43
22344,2007-10-29,SI,295.31,2007,10,44
22345,2007-11-05,SI,292.09,2007,11,45
22346,2007-11-12,SI,290.34,2007,11,46
22347,2007-11-19,SI,285.54,2007,11,47
22348,2007-11-26,SI,284.05,2007,11,48
22349,2007-12-03,SI,283.55,2007,12,49
22350,2007-12-10,SI,284.97,2007,12,50
22351,2007-12-17,SI,285.98,2007,12,51
22352,2007-12-24,SI,291.19,2007,12,52
22353,2007-12-31,SI,300.15,2007,12,1
22354,2008-01-07,SI,303.21,2008,1,2
22355,2008-01-14,SI,302.44,2008,1,3
22356,2008-01-21,SI,300.84,2008,1,4
22357,2008-01-28,SI,300.3,2008,1,5
22358,2008-02-04,SI,298.11,2008,2,6
22359,2008-02-11,SI,294.73,2008,2,7
22360,2008-02-18,SI,293.02,2008,2,8
22361,2008-02-25,SI,295.46,2008,2,9
22362,2008-03-03,SI,295.7,2008,3,10
22363,2008-03-10,SI,293.7,2008,3,11
22364,2008-03-17,SI,294.06,2008,3,12
22365,2008-03-24,SI,292.02,2008,3,13
22366,2008-03-31,SI,289.61,2008,3,14
22367,2008-04-07,SI,286.93,2008,4,15
22368,2008-04-14,SI,284.66,2008,4,16
22369,2008-04-21,SI,285.55,2008,4,17
22370,2008-04-28,SI,288.58,2008,4,18
22371,2008-05-05,SI,283.3,2008,5,19
22372,2008-05-12,SI,288.66,2008,5,20
22373,2008-05-19,SI,289.2,2008,5,21
22374,2008-05-26,SI,290.57,2008,5,22
22375,2008-06-02,SI,290.5,2008,6,23
22376,2008-06-09,SI,294.08,2008,6,24
22377,2008-06-16,SI,293.75,2008,6,25
22378,2008-06-23,SI,294.98,2008,6,26
22379,2008-06-30,SI,294.17,2008,6,27
22380,2008-07-07,SI,295.84,2008,7,28
22381,2008-07-14,SI,296.73,2008,7,29
22382,2008-07-21,SI,299.59,2008,7,30
22383,2008-07-28,SI,297.61,2008,7,31
22384,2008-08-04,SI,301.94,2008,8,32
22385,2008-08-11,SI,305.42,2008,8,33
22386,2008-08-18,SI,308.26,2008,8,34
22387,2008-08-25,SI,310.4,2008,8,35
22388,2008-09-01,SI,312.49,2008,9,36
22389,2008-09-08,SI,314.1,2008,9,37
22390,2008-09-15,SI,313.66,2008,9,38
22391,2008-09-22,SI,312.39,2008,9,39
22392,2008-09-29,SI,314.48,2008,9,40
22393,2008-10-06,SI,315.8,2008,10,41
22394,2008-10-13,SI,315.0,2008,10,42
22395,2008-10-20,SI,315.83,2008,10,43
22396,2008-10-27,SI,315.46,2008,10,44
22397,2008-11-03,SI,316.96,2008,11,45
22398,2008-11-10,SI,312.95,2008,11,46
22399,2008-11-17,SI,302.4,2008,11,47
22400,2008-11-24,SI,298.71,2008,11,48
22401,2008-12-01,SI,299.9,2008,12,49
22402,2008-12-08,SI,307.14,2008,12,50
22403,2008-12-15,SI,310.41,2008,12,51
22404,2008-12-22,SI,312.12,2008,12,52
22405,2008-12-29,SI,315.09,2008,12,1
22406,2009-01-05,SI,321.4,2009,1,2
22407,2009-01-12,SI,321.77,2009,1,3
22408,2009-01-19,SI,320.19,2009,1,4
22409,2009-01-26,SI,320.11,2009,1,5
22410,2009-02-02,SI,316.21,2009,2,6
22411,2009-02-09,SI,313.56,2009,2,7
22412,2009-02-16,SI,308.7,2009,2,8
22413,2009-02-23,SI,311.84,2009,2,9
22414,2009-03-02,SI,306.41,2009,3,10
22415,2009-03-09,SI,301.05,2009,3,11
22416,2009-03-16,SI,300.35,2009,3,12
22417,2009-03-23,SI,298.09,2009,3,13
22418,2009-03-30,SI,299.06,2009,3,14
22419,2009-04-06,SI,298.89,2009,4,15
22420,2009-04-13,SI,298.42,2009,4,16
22421,2009-04-20,SI,299.4,2009,4,17
22422,2009-04-27,SI,298.81,2009,4,18
22423,2009-05-04,SI,298.8,2009,5,19
22424,2009-05-11,SI,293.68,2009,5,20
22425,2009-05-18,SI,291.47,2009,5,21
22426,2009-05-25,SI,291.53,2009,5,22
22427,2009-06-01,SI,289.33,2009,6,23
22428,2009-06-08,SI,290.32,2009,6,24
22429,2009-06-15,SI,290.04,2009,6,25
22430,2009-06-22,SI,289.13,2009,6,26
22431,2009-06-29,SI,288.19,2009,6,27
22432,2009-07-06,SI,287.09,2009,7,28
22433,2009-07-13,SI,291.94,2009,7,29
22434,2009-07-20,SI,291.42,2009,7,30
22435,2009-07-27,SI,292.24,2009,7,31
22436,2009-08-03,SI,294.41,2009,8,32
22437,2009-08-10,SI,293.79,2009,8,33
22438,2009-08-17,SI,294.73,2009,8,34
22439,2009-08-24,SI,294.95,2009,8,35
22440,2009-08-31,SI,294.33,2009,8,36
22441,2009-09-07,SI,294.4,2009,9,37
22442,2009-09-14,SI,298.13,2009,9,38
22443,2009-09-21,SI,299.46,2009,9,39
22444,2009-09-28,SI,299.29,2009,9,40
22445,2009-10-05,SI,298.93,2009,10,41
22446,2009-10-12,SI,298.23,2009,10,42
22447,2009-10-19,SI,291.8,2009,10,43
22448,2009-10-26,SI,294.02,2009,10,44
22449,2009-11-02,SI,293.59,2009,11,45
22450,2009-11-09,SI,291.15,2009,11,46
22451,2009-11-16,SI,291.0,2009,11,47
22452,2009-11-23,SI,291.8,2009,11,48
22453,2009-11-30,SI,289.8,2009,11,49
22454,2009-12-07,SI,292.21,2009,12,50
22455,2009-12-14,SI,294.21,2009,12,51
22456,2009-12-21,SI,292.41,2009,12,52
22457,2009-12-28,SI,294.58,2009,12,53
22458,2010-01-04,SI,299.0,2010,1,1
22459,2010-01-11,SI,300.04,2010,1,2
22460,2010-01-18,SI,302.72,2010,1,3
22461,2010-01-25,SI,304.83,2010,1,4
22462,2010-02-01,SI,305.93,2010,2,5
22463,2010-02-08,SI,306.49,2010,2,6
22464,2010-02-15,SI,305.06,2010,2,7
22465,2010-02-22,SI,303.77,2010,2,8
22466,2010-03-01,SI,299.01,2010,3,9
22467,2010-03-08,SI,294.8,2010,3,10
22468,2010-03-15,SI,291.15,2010,3,11
22469,2010-03-22,SI,291.14,2010,3,12
22470,2010-03-29,SI,291.53,2010,3,13
22471,2010-04-05,SI,292.04,2010,4,14
22472,2010-04-12,SI,292.24,2010,4,15
22473,2010-04-19,SI,290.82,2010,4,16
22474,2010-04-26,SI,290.0,2010,4,17
22475,2010-05-03,SI,283.77,2010,5,18
22476,2010-05-10,SI,282.16,2010,5,19
22477,2010-05-17,SI,283.54,2010,5,20
22478,2010-05-24,SI,282.85,2010,5,21
22479,2010-05-31,SI,280.3,2010,5,22
22480,2010-06-07,SI,280.88,2010,6,23
22481,2010-06-14,SI,279.92,2010,6,24
22482,2010-06-21,SI,278.83,2010,6,25
22483,2010-06-28,SI,281.52,2010,6,26
22484,2010-07-05,SI,279.74,2010,7,27
22485,2010-07-12,SI,281.76,2010,7,28
22486,2010-07-19,SI,282.06,2010,7,29
22487,2010-07-26,SI,281.55,2010,7,30
22488,2010-08-02,SI,281.32,2010,8,31
22489,2010-08-09,SI,281.01,2010,8,32
22490,2010-08-16,SI,283.57,2010,8,33
22491,2010-08-23,SI,288.02,2010,8,34
22492,2010-08-30,SI,290.85,2010,8,35
22493,2010-09-06,SI,292.97,2010,9,36
22494,2010-09-13,SI,296.56,2010,9,37
22495,2010-09-20,SI,295.62,2010,9,38
22496,2010-09-27,SI,293.89,2010,9,39
22497,2010-10-04,SI,298.86,2010,10,40
22498,2010-10-11,SI,299.8,2010,10,41
22499,2010-10-18,SI,299.98,2010,10,42
22500,2010-10-25,SI,300.87,2010,10,43
22501,2010-11-01,SI,304.17,2010,11,44
22502,2010-11-08,SI,307.43,2010,11,45
22503,2010-11-15,SI,307.86,2010,11,46
22504,2010-11-22,SI,307.16,2010,11,47
22505,2010-11-29,SI,317.19,2010,11,48
22506,2010-12-06,SI,323.64,2010,12,49
22507,2010-12-13,SI,330.13,2010,12,50
22508,2010-12-20,SI,333.94,2010,12,51
22509,2010-12-27,SI,342.78,2010,12,52
22510,2011-01-03,SI,337.54,2011,1,1
22511,2011-01-10,SI,348.89,2011,1,2
22512,2011-01-17,SI,348.37,2011,1,3
22513,2011-01-24,SI,347.35,2011,1,4
22514,2011-01-31,SI,339.45,2011,1,5
22515,2011-02-07,SI,336.62,2011,2,6
22516,2011-02-14,SI,335.94,2011,2,7
22517,2011-02-21,SI,335.61,2011,2,8
22518,2011-02-28,SI,335.3,2011,2,9
22519,2011-03-07,SI,335.03,2011,3,10
22520,2011-03-14,SI,333.59,2011,3,11
22521,2011-03-21,SI,332.3,2011,3,12
22522,2011-03-28,SI,331.02,2011,3,13
22523,2011-04-04,SI,331.59,2011,4,14
22524,2011-04-11,SI,329.52,2011,4,15
22525,2011-04-18,SI,326.72,2011,4,16
22526,2011-04-25,SI,324.37,2011,4,17
22527,2011-05-02,SI,325.21,2011,5,18
22528,2011-05-09,SI,324.38,2011,5,19
22529,2011-05-16,SI,321.87,2011,5,20
22530,2011-05-23,SI,317.95,2011,5,21
22531,2011-05-30,SI,310.53,2011,5,22
22532,2011-06-06,SI,310.84,2011,6,23
22533,2011-06-13,SI,310.82,2011,6,24
22534,2011-06-20,SI,315.42,2011,6,25
22535,2011-06-27,SI,322.53,2011,6,26
22536,2011-07-04,SI,324.7,2011,7,27
22537,2011-07-11,SI,327.18,2011,7,28
22538,2011-07-18,SI,325.85,2011,7,29
22539,2011-07-25,SI,323.0,2011,7,30
22540,2011-08-01,SI,329.0,2011,8,31
22541,2011-08-08,SI,327.15,2011,8,32
22542,2011-08-15,SI,329.94,2011,8,33
22543,2011-08-22,SI,332.44,2011,8,34
22544,2011-08-29,SI,332.71,2011,8,35
22545,2011-09-05,SI,335.26,2011,9,36
22546,2011-09-12,SI,334.7,2011,9,37
22547,2011-09-19,SI,336.92,2011,9,38
22548,2011-09-26,SI,337.36,2011,9,39
22549,2011-10-03,SI,338.47,2011,10,40
22550,2011-10-10,SI,336.09,2011,10,41
22551,2011-10-17,SI,340.37,2011,10,42
22552,2011-10-24,SI,342.33,2011,10,43
22553,2011-10-31,SI,342.59,2011,10,44
22554,2011-11-07,SI,346.0,2011,11,45
22555,2011-11-14,SI,346.61,2011,11,46
22556,2011-11-21,SI,345.15,2011,11,47
22557,2011-11-28,SI,338.77,2011,11,48
22558,2011-12-05,SI,335.05,2011,12,49
22559,2011-12-12,SI,328.19,2011,12,50
22560,2011-12-19,SI,326.65,2011,12,51
22561,2011-12-26,SI,329.16,2011,12,52
22562,2012-01-02,SI,359.14,2012,1,1
22563,2012-01-09,SI,358.56,2012,1,2
22564,2012-01-16,SI,358.36,2012,1,3
22565,2012-01-23,SI,356.75,2012,1,4
22566,2012-01-30,SI,356.46,2012,1,5
22567,2012-02-06,SI,357.09,2012,2,6
22568,2012-02-13,SI,359.68,2012,2,7
22569,2012-02-20,SI,361.07,2012,2,8
22570,2012-02-27,SI,363.42,2012,2,9
22571,2012-03-05,SI,364.75,2012,3,10
22572,2012-03-12,SI,365.0,2012,3,11
22573,2012-03-19,SI,364.32,2012,3,12
22574,2012-03-26,SI,362.01,2012,3,13
22575,2012-04-02,SI,359.17,2012,4,14
22576,2012-04-09,SI,358.5,2012,4,15
22577,2012-04-16,SI,357.91,2012,4,16
22578,2012-04-23,SI,358.88,2012,4,17
22579,2012-04-30,SI,356.32,2012,4,18
22580,2012-05-07,SI,356.96,2012,5,19
22581,2012-05-14,SI,356.96,2012,5,20
22582,2012-05-21,SI,357.68,2012,5,21
22583,2012-05-28,SI,356.27,2012,5,22
22584,2012-06-04,SI,358.91,2012,6,23
22585,2012-06-11,SI,361.95,2012,6,24
22586,2012-06-18,SI,363.03,2012,6,25
22587,2012-06-25,SI,364.31,2012,6,26
22588,2012-07-02,SI,361.61,2012,7,27
22589,2012-07-09,SI,362.27,2012,7,28
22590,2012-07-16,SI,359.63,2012,7,29
22591,2012-07-23,SI,355.74,2012,7,30
22592,2012-07-30,SI,356.07,2012,7,31
22593,2012-08-06,SI,358.43,2012,8,32
22594,2012-08-13,SI,359.84,2012,8,33
22595,2012-08-20,SI,360.4,2012,8,34
22596,2012-08-27,SI,362.76,2012,8,35
22597,2012-09-03,SI,365.5,2012,9,36
22598,2012-09-10,SI,368.43,2012,9,37
22599,2012-09-17,SI,372.34,2012,9,38
22600,2012-09-24,SI,376.44,2012,9,39
22601,2012-10-01,SI,375.56,2012,10,40
22602,2012-10-08,SI,375.78,2012,10,41
22603,2012-10-15,SI,378.47,2012,10,42
22604,2012-10-22,SI,372.99,2012,10,43
22605,2012-10-29,SI,377.75,2012,10,44
22606,2012-11-05,SI,375.5,2012,11,45
22607,2012-11-12,SI,374.64,2012,11,46
22608,2012-11-19,SI,373.84,2012,11,47
22609,2012-11-26,SI,376.32,2012,11,48
22610,2012-12-03,SI,376.37,2012,12,49
22611,2012-12-10,SI,377.09,2012,12,50
22612,2012-12-17,SI,378.34,2012,12,51
22613,2012-12-24,SI,386.07,2012,12,52
22614,2012-12-31,SI,388.75,2012,12,1
22615,2013-01-07,SI,384.56,2013,1,2
22616,2013-01-14,SI,383.14,2013,1,3
22617,2013-01-21,SI,382.57,2013,1,4
22618,2013-01-28,SI,378.26,2013,1,5
22619,2013-02-04,SI,378.4,2013,2,6
22620,2013-02-11,SI,376.75,2013,2,7
22621,2013-02-18,SI,373.68,2013,2,8
22622,2013-02-25,SI,375.1,2013,2,9
22623,2013-03-04,SI,374.06,2013,3,10
22624,2013-03-11,SI,374.94,2013,3,11
22625,2013-03-18,SI,370.88,2013,3,12
22626,2013-03-25,SI,367.64,2013,3,13
22627,2013-04-01,SI,363.27,2013,4,14
22628,2013-04-08,SI,358.9,2013,4,15
22629,2013-04-15,SI,353.82,2013,4,16
22630,2013-04-22,SI,354.06,2013,4,17
22631,2013-04-29,SI,353.07,2013,4,18
22632,2013-05-06,SI,344.83,2013,5,19
22633,2013-05-13,SI,346.43,2013,5,20
22634,2013-05-20,SI,344.97,2013,5,21
22635,2013-05-27,SI,343.65,2013,5,22
22636,2013-06-03,SI,340.0,2013,6,23
22637,2013-06-10,SI,334.91,2013,6,24
22638,2013-06-17,SI,336.82,2013,6,25
22639,2013-06-24,SI,341.39,2013,6,26
22640,2013-07-01,SI,344.8,2013,7,27
22641,2013-07-08,SI,346.73,2013,7,28
22642,2013-07-15,SI,346.6,2013,7,29
22643,2013-07-22,SI,344.92,2013,7,30
22644,2013-07-29,SI,344.18,2013,7,31
22645,2013-08-05,SI,337.58,2013,8,32
22646,2013-08-12,SI,329.26,2013,8,33
22647,2013-08-19,SI,325.75,2013,8,34
22648,2013-08-26,SI,320.88,2013,8,35
22649,2013-09-02,SI,319.7,2013,9,36
22650,2013-09-09,SI,322.94,2013,9,37
22651,2013-09-16,SI,335.71,2013,9,38
22652,2013-09-23,SI,343.44,2013,9,39
22653,2013-09-30,SI,349.62,2013,9,40
22654,2013-10-07,SI,351.16,2013,10,41
22655,2013-10-14,SI,348.56,2013,10,42
22656,2013-10-21,SI,350.72,2013,10,43
22657,2013-10-28,SI,349.11,2013,10,44
22658,2013-11-04,SI,346.55,2013,11,45
22659,2013-11-11,SI,343.89,2013,11,46
22660,2013-11-18,SI,336.84,2013,11,47
22661,2013-11-25,SI,337.11,2013,11,48
22662,2013-12-02,SI,336.32,2013,12,49
22663,2013-12-09,SI,338.44,2013,12,50
22664,2013-12-16,SI,339.59,2013,12,51
22665,2013-12-23,SI,343.36,2013,12,52
22666,2013-12-30,SI,351.45,2013,12,1
22667,2014-01-06,SI,349.63,2014,1,2
22668,2014-01-13,SI,349.35,2014,1,3
22669,2014-01-20,SI,345.72,2014,1,4
22670,2014-01-27,SI,341.36,2014,1,5
22671,2014-02-03,SI,343.78,2014,2,6
22672,2014-02-10,SI,341.33,2014,2,7
22673,2014-02-17,SI,339.9,2014,2,8
22674,2014-02-24,SI,339.81,2014,2,9
22675,2014-03-03,SI,336.26,2014,3,10
22676,2014-03-10,SI,332.61,2014,3,11
22677,2014-03-17,SI,331.01,2014,3,12
22678,2014-03-24,SI,329.28,2014,3,13
22679,2014-03-31,SI,330.2,2014,3,14
22680,2014-04-07,SI,333.81,2014,4,15
22681,2014-04-14,SI,330.86,2014,4,16
22682,2014-04-21,SI,331.89,2014,4,17
22683,2014-04-28,SI,332.41,2014,4,18
22684,2014-05-05,SI,333.1,2014,5,19
22685,2014-05-12,SI,334.27,2014,5,20
22686,2014-05-19,SI,333.78,2014,5,21
22687,2014-05-26,SI,335.2,2014,5,22
22688,2014-06-02,SI,336.05,2014,6,23
22689,2014-06-09,SI,333.19,2014,6,24
22690,2014-06-16,SI,331.32,2014,6,25
22691,2014-06-23,SI,327.43,2014,6,26
22692,2014-06-30,SI,327.58,2014,6,27
22693,2014-07-07,SI,327.04,2014,7,28
22694,2014-07-14,SI,327.8,2014,7,29
22695,2014-07-21,SI,328.48,2014,7,30
22696,2014-07-28,SI,330.46,2014,7,31
22697,2014-08-04,SI,333.75,2014,8,32
22698,2014-08-11,SI,281.01,2014,8,33
22699,2014-08-18,SI,289.83,2014,8,34
22700,2014-08-25,SI,268.86,2014,8,35
22701,2014-09-01,SI,287.85,2014,9,36
22702,2014-09-08,SI,277.43,2014,9,37
22703,2014-09-15,SI,272.61,2014,9,38
22704,2014-09-22,SI,282.35,2014,9,39
22705,2014-09-29,SI,268.13,2014,9,40
22706,2014-10-06,SI,264.53,2014,10,41
22707,2014-10-13,SI,266.24,2014,10,42
22708,2014-10-20,SI,303.11,2014,10,43
22709,2014-10-27,SI,265.19,2014,10,44
22710,2014-11-03,SI,261.39,2014,11,45
22711,2014-11-10,SI,278.1,2014,11,46
22712,2014-11-17,SI,264.91,2014,11,47
22713,2014-11-24,SI,241.36,2014,11,48
22714,2014-12-01,SI,262.13,2014,12,49
22715,2014-12-08,SI,258.93,2014,12,50
22716,2014-12-15,SI,300.98,2014,12,51
22717,2014-12-22,SI,276.7,2014,12,52
22718,2014-12-29,SI,252.24,2014,12,1
22719,2015-01-05,SI,264.98,2015,1,2
22720,2015-01-12,SI,270.6,2015,1,3
22721,2015-01-19,SI,252.73,2015,1,4
22722,2015-01-26,SI,270.09,2015,1,5
22723,2015-02-02,SI,268.99,2015,2,6
22724,2015-02-09,SI,248.83,2015,2,7
22725,2015-02-16,SI,282.83,2015,2,8
22726,2015-02-23,SI,258.53,2015,2,9
22727,2015-03-02,SI,251.81,2015,3,10
22728,2015-03-09,SI,269.23,2015,3,11
22729,2015-03-16,SI,277.36,2015,3,12
22730,2015-03-23,SI,293.98,2015,3,13
22731,2015-03-30,SI,274.98,2015,3,14
22732,2015-04-06,SI,265.86,2015,4,15
22733,2015-04-13,SI,273.38,2015,4,16
22734,2015-04-20,SI,278.74,2015,4,17
22735,2015-04-27,SI,267.8,2015,4,18
22736,2015-05-04,SI,278.68,2015,5,19
22737,2015-05-11,SI,278.19,2015,5,20
22738,2015-05-18,SI,276.09,2015,5,21
22739,2015-05-25,SI,250.36,2015,5,22
22740,2015-06-01,SI,260.61,2015,6,23
22741,2015-06-08,SI,225.73,2015,6,24
22742,2015-06-15,SI,277.12,2015,6,25
22743,2015-06-22,SI,264.95,2015,6,26
22744,2015-06-29,SI,263.99,2015,6,27
22745,2015-07-06,SI,247.92,2015,7,28
22746,2015-07-13,SI,252.53,2015,7,29
22747,2015-07-20,SI,233.95,2015,7,30
22748,2015-07-27,SI,249.91,2015,7,31
22749,2015-08-03,SI,287.63,2015,8,32
22750,2015-08-10,SI,242.21,2015,8,33
22751,2015-08-17,SI,256.82,2015,8,34
22752,2015-08-24,SI,264.43,2015,8,35
22753,2015-08-31,SI,268.31,2015,8,36
22754,2015-09-07,SI,233.97,2015,9,37
22755,2015-09-14,SI,249.77,2015,9,38
22756,2015-09-21,SI,229.98,2015,9,39
22757,2015-09-28,SI,263.83,2015,9,40
22758,2015-10-05,SI,250.57,2015,10,41
22759,2015-10-12,SI,241.08,2015,10,42
22760,2015-10-19,SI,238.51,2015,10,43
22761,2015-10-26,SI,237.98,2015,10,44
22762,2015-11-02,SI,237.46,2015,11,45
22763,2015-11-09,SI,222.84,2015,11,46
22764,2015-11-16,SI,262.72,2015,11,47
22765,2015-11-23,SI,230.96,2015,11,48
22766,2015-11-30,SI,239.11,2015,11,49
22767,2015-12-07,SI,231.7,2015,12,50
22768,2015-12-14,SI,238.1,2015,12,51
22769,2015-12-21,SI,240.65,2015,12,52
22770,2015-12-28,SI,239.47,2015,12,53
22771,2016-01-04,SI,238.69,2016,1,1
22772,2016-01-11,SI,231.67,2016,1,2
22773,2016-01-18,SI,229.97,2016,1,3
22774,2016-01-25,SI,221.68,2016,1,4
22775,2016-02-01,SI,239.19,2016,2,5
22776,2016-02-08,SI,236.67,2016,2,6
22777,2016-02-15,SI,244.61,2016,2,7
22778,2016-02-22,SI,227.84,2016,2,8
22779,2016-02-29,SI,209.51,2016,2,9
22780,2016-03-07,SI,242.57,2016,3,10
22781,2016-03-14,SI,265.0,2016,3,11
22782,2016-03-21,SI,231.74,2016,3,12
22783,2016-03-28,SI,261.29,2016,3,13
22784,2016-04-04,SI,249.58,2016,4,14
22785,2016-04-11,SI,250.38,2016,4,15
22786,2016-04-18,SI,233.82,2016,4,16
22787,2016-04-25,SI,259.87,2016,4,17
22788,2016-05-02,SI,281.76,2016,5,18
22789,2016-05-09,SI,237.64,2016,5,19
22790,2016-05-16,SI,232.85,2016,5,20
22791,2016-05-23,SI,253.12,2016,5,21
22792,2016-05-30,SI,248.13,2016,5,22
22793,2016-06-06,SI,240.57,2016,6,23
22794,2016-06-13,SI,243.17,2016,6,24
22795,2016-06-20,SI,224.69,2016,6,25
22796,2016-06-27,SI,229.16,2016,6,26
22797,2016-07-04,SI,249.75,2016,7,27
22798,2016-07-11,SI,238.28,2016,7,28
22799,2016-07-18,SI,251.66,2016,7,29
22800,2016-07-25,SI,250.51,2016,7,30
22801,2016-08-01,SI,235.29,2016,8,31
22802,2016-08-08,SI,243.84,2016,8,32
22803,2016-08-15,SI,244.39,2016,8,33
22804,2016-08-22,SI,225.22,2016,8,34
22805,2016-08-29,SI,227.58,2016,8,35
22806,2016-09-05,SI,234.2,2016,9,36
22807,2016-09-12,SI,235.91,2016,9,37
22808,2016-09-19,SI,269.87,2016,9,38
22809,2016-09-26,SI,244.41,2016,9,39
22810,2016-10-03,SI,210.43,2016,10,40
22811,2016-10-10,SI,244.5,2016,10,41
22812,2016-10-17,SI,245.03,2016,10,42
22813,2016-10-24,SI,229.57,2016,10,43
22814,2016-10-31,SI,233.55,2016,10,44
22815,2016-11-07,SI,223.52,2016,11,45
22816,2016-11-14,SI,244.01,2016,11,46
22817,2016-11-21,SI,233.37,2016,11,47
22818,2016-11-28,SI,240.13,2016,11,48
22819,2016-12-05,SI,268.17,2016,12,49
22820,2016-12-12,SI,236.06,2016,12,50
22821,2016-12-19,SI,218.8,2016,12,51
22822,2016-12-26,SI,265.91,2016,12,52
22823,2017-01-02,SI,249.17,2017,1,1
22824,2017-01-09,SI,329.37,2017,1,2
22825,2017-01-16,SI,250.97,2017,1,3
22826,2017-01-23,SI,236.05,2017,1,4
22827,2017-01-30,SI,223.18,2017,1,5
22828,2017-02-06,SI,259.68,2017,2,6
22829,2017-02-13,SI,271.83,2017,2,7
22830,2017-02-20,SI,277.56,2017,2,8
22831,2017-02-27,SI,245.25,2017,2,9
22832,2017-03-06,SI,267.68,2017,3,10
22833,2017-03-13,SI,260.05,2017,3,11
22834,2017-03-20,SI,255.8,2017,3,12
22835,2017-03-27,SI,258.91,2017,3,13
22836,2017-04-03,SI,266.42,2017,4,14
22837,2017-04-10,SI,262.53,2017,4,15
22838,2017-04-17,SI,273.04,2017,4,16
22839,2017-04-24,SI,273.13,2017,4,17
22840,2017-05-01,SI,279.48,2017,5,18
22841,2017-05-08,SI,252.91,2017,5,19
22842,2017-05-15,SI,258.81,2017,5,20
22843,2017-05-22,SI,250.0,2017,5,21
22844,2017-05-29,SI,248.91,2017,5,22
22845,2017-06-05,SI,243.77,2017,6,23
22846,2017-06-12,SI,247.53,2017,6,24
22847,2017-06-19,SI,246.47,2017,6,25
22848,2017-06-26,SI,249.76,2017,6,26
22849,2017-07-03,SI,251.37,2017,7,27
22850,2017-07-10,SI,251.87,2017,7,28
22851,2017-07-17,SI,261.16,2017,7,29
22852,2017-07-24,SI,259.82,2017,7,30
22853,2017-07-31,SI,269.66,2017,7,31
22854,2017-08-07,SI,270.27,2017,8,32
22855,2017-08-14,SI,254.85,2017,8,33
22856,2017-08-21,SI,245.24,2017,8,34
22857,2017-08-28,SI,275.78,2017,8,35
22858,2017-09-04,SI,269.94,2017,9,36
22859,2017-09-11,SI,242.74,2017,9,37
22860,2017-09-18,SI,258.59,2017,9,38
22861,2017-09-25,SI,260.78,2017,9,39
22862,2017-10-02,SI,254.75,2017,10,40
22863,2017-10-09,SI,278.57,2017,10,41
22864,2017-10-16,SI,269.59,2017,10,42
22865,2017-10-23,SI,255.83,2017,10,43
22866,2017-10-30,SI,256.27,2017,10,44
22867,2017-11-06,SI,248.13,2017,11,45
22868,2017-11-13,SI,233.52,2017,11,46
22869,2017-11-20,SI,247.39,2017,11,47
22870,2017-11-27,SI,270.78,2017,11,48
22871,2017-12-04,SI,277.74,2017,12,49
22872,2017-12-11,SI,254.76,2017,12,50
22873,2017-12-18,SI,286.38,2017,12,51
22874,2017-12-25,SI,241.69,2017,12,52
22875,2018-01-01,SI,254.0,2018,1,1
22876,2018-01-08,SI,287.86,2018,1,2
22877,2018-01-15,SI,280.83,2018,1,3
22878,2018-01-22,SI,266.96,2018,1,4
22879,2018-01-29,SI,295.75,2018,1,5
22880,2018-02-05,SI,272.84,2018,2,6
22881,2018-02-12,SI,285.9,2018,2,7
22882,2018-02-19,SI,276.13,2018,2,8
22883,2018-02-26,SI,300.96,2018,2,9
22884,2018-03-05,SI,297.02,2018,3,10
22885,2018-03-12,SI,284.36,2018,3,11
22886,2018-03-19,SI,297.57,2018,3,12
22887,2018-03-26,SI,294.01,2018,3,13
22888,2018-04-02,SI,304.82,2018,4,14
22889,2018-04-09,SI,285.95,2018,4,15
22890,2018-04-16,SI,287.1,2018,4,16
22891,2018-04-23,SI,296.89,2018,4,17
22892,2018-04-30,SI,310.91,2018,4,18
22893,2018-05-07,SI,306.05,2018,5,19
22894,2018-05-14,SI,288.68,2018,5,20
22895,2018-05-21,SI,307.76,2018,5,21
22896,2018-05-28,SI,303.09,2018,5,22
22897,2018-06-04,SI,309.97,2018,6,23
22898,2018-06-11,SI,299.06,2018,6,24
